,Date,Gross,%Gross Pot, Attendance,%Capacity,%Previews,%Perf
0,"Nov 27, 2016","$717,860",87%,"6,641",91%,7,0
1,"Nov 20, 2016","$651,268",79%,"6,755",92%,7,0
2,"Nov 13, 2016","$678,926",82%,"6,770",93%,7,0
3,"Nov 6, 2016","$324,821",92%,"2,991",95%,3,0
